,Store,Date,Weekly_Sales
72452,27,2013-04-19,64164.227
72453,27,2013-04-26,1608.6974
72454,27,2013-05-03,9391.52
72455,27,2013-05-10,4336.318
72456,27,2013-05-17,37215.04
72457,27,2013-05-24,9511.312
72458,27,2013-05-31,2342.1929
72459,27,2013-06-07,1788.7931
72460,27,2013-06-14,45.14303
72461,27,2013-06-21,8852.732
72462,27,2013-06-28,2427.374
72463,27,2013-07-05,971.20404
72464,27,2013-07-12,296.98807
72465,27,2013-07-19,90.94207
72466,27,2013-07-26,8550.203
72467,27,2012-11-02,9256.234
72468,27,2012-11-09,56285.043
72469,27,2012-11-16,24302.283
72470,27,2012-11-23,36579.96
72471,27,2012-11-30,26824.91
72472,27,2012-12-07,29923.412
72473,27,2012-12-14,25851.928
72474,27,2012-12-21,8189.6685
72475,27,2012-12-28,4251.299
72476,27,2013-01-04,17715.24
72477,27,2013-01-11,89864.1
72478,27,2013-01-18,62371.824
72479,27,2013-01-25,136323.19
72480,27,2013-02-01,51124.035
72481,27,2013-02-08,72119.48
72482,27,2013-02-15,131578.8
72483,27,2013-02-22,26357.105
72484,27,2013-03-01,22589.932
72485,27,2013-03-08,10912.587
72486,27,2013-03-15,22429.459
72487,27,2013-03-22,80095.086
72488,27,2013-03-29,32185.703
72489,27,2013-04-05,45593.566
72490,27,2013-04-12,21355.012
72491,27,2013-04-19,6673.0083
72492,27,2013-04-26,35788.055
72493,27,2013-05-03,42720.047
72494,27,2013-05-10,35820.8
72495,27,2013-05-17,38034.605
72496,27,2013-05-24,25764.477
72497,27,2013-05-31,4525.8335
72498,27,2013-06-07,55391.805
72499,27,2013-06-14,25489.203
72500,27,2013-06-21,33620.184
72501,27,2013-06-28,17122.238
72502,27,2013-07-05,4.428146
72503,27,2013-07-12,351.97623
72504,27,2013-07-19,10751.353
72505,27,2013-07-26,7168.6636
72506,27,2012-11-02,17038.053
72507,27,2012-11-09,36949.66
72508,27,2012-11-16,8645.476
72509,27,2012-11-23,11867.706
72510,27,2012-11-30,9516.484
72511,27,2012-12-07,1576.6772
72512,27,2012-12-14,554.07764
72513,27,2012-12-21,7699.925
72514,27,2012-12-28,6316.221
72515,27,2013-01-04,3912.91
72516,27,2013-01-11,8319.065
72517,27,2013-01-18,8367.072
72518,27,2013-01-25,21197.45
72519,27,2013-02-01,3282.7073
72520,27,2013-02-08,2167.9692
72521,27,2013-02-15,2598.8816
72522,27,2013-02-22,38790.375
72523,27,2013-03-01,63755.91
72524,27,2013-03-08,1407.3231
72525,27,2013-03-15,9555.502
72526,27,2013-03-22,4436.9224
72527,27,2013-03-29,38961.15
72528,27,2013-04-05,9233.644
72529,27,2013-04-12,2254.0571
72530,27,2013-04-19,1609.2255
72531,27,2013-04-26,7932.892
72532,27,2013-05-03,2198.5913
72533,27,2013-05-10,1336.3506
72534,27,2013-05-17,328.55597
72535,27,2013-05-24,100.19629
72536,27,2013-05-31,7919.6016
72537,27,2013-06-07,10107.928
72538,27,2013-06-14,61080.844
72539,27,2013-06-21,26923.28
72540,27,2013-06-28,39466.426
72541,27,2013-07-05,28864.982
72542,27,2013-07-12,32129.977
72543,27,2013-07-19,27609.783
72544,27,2013-07-26,9057.007
72545,27,2012-11-02,4083.4578
72546,27,2012-11-09,19010.176
72547,27,2012-11-16,94030.445
72548,27,2012-11-23,71703.81
72549,27,2012-11-30,143414.16
72550,27,2012-12-07,64398.164
72551,27,2012-12-14,77652.484
72552,27,2012-12-21,138108.62
72553,27,2012-12-28,28633.545
72554,27,2013-01-04,27186.773
72555,27,2013-01-11,11331.643
72556,27,2013-01-18,5.8299484
72557,27,2013-01-25,22260.7
72558,27,2013-02-01,82291.73
72559,27,2013-02-08,35851.832
72560,27,2013-02-15,44815.938
72561,27,2013-02-22,22425.652
72562,27,2013-03-01,6817.986
72563,27,2013-03-08,35217.17
72564,27,2013-03-15,43060.53
72565,27,2013-03-22,34402.195
72566,27,2013-03-29,36808.41
72567,27,2013-04-05,21894.234
72568,27,2013-04-12,4603.7603
72569,27,2013-04-19,55503.54
72570,27,2013-04-26,25837.213
72571,27,2013-05-03,28363.576
72572,27,2013-05-10,17827.137
72573,27,2013-05-17,535.4243
72574,27,2013-05-24,10694.184
72575,27,2013-05-31,7211.8696
72576,27,2013-06-07,17290.096
72577,27,2013-06-14,37846.957
72578,27,2013-06-21,8494.58
72579,27,2013-06-28,12252.707
72580,27,2013-07-05,9680.497
72581,27,2013-07-12,1557.1344
72582,27,2013-07-19,550.98846
72583,27,2013-07-26,7935.374
72584,27,2012-11-02,6396.7427
72585,27,2012-11-09,4304.9414
72586,27,2012-11-16,8772.229
72587,27,2012-11-23,8731.061
72588,27,2012-11-30,19688.678
72589,27,2012-12-07,3221.68
72590,27,2012-12-14,1231.3741
72591,27,2012-12-21,2348.7495
72592,27,2012-12-28,39054.336
72593,27,2013-01-04,65483.023
72594,27,2013-01-11,1597.0055
72595,27,2013-01-18,9523.339
72596,27,2013-01-25,4630.2905
72597,27,2013-02-01,36628.52
72598,27,2013-02-08,10346.647
72599,27,2013-02-15,2422.8438
72600,27,2013-02-22,1881.5892
72601,27,2013-03-01,8467.894
72602,27,2013-03-08,1853.6472
72603,27,2013-03-15,734.5685
72604,27,2013-03-22,335.3159
72605,27,2013-03-29,93.980156
72606,27,2013-04-05,8788.769
72607,27,2013-04-12,10049.54
72608,27,2013-04-19,61192.965
72609,27,2013-04-26,26238.85
72610,27,2013-05-03,38579.05
72611,27,2013-05-10,28085.248
72612,27,2013-05-17,31574.717
72613,27,2013-05-24,26674.877
72614,27,2013-05-31,9064.1455
72615,27,2013-06-07,4269.229
72616,27,2013-06-14,17420.03
72617,27,2013-06-21,94624.984
72618,27,2013-06-28,70137.086
72619,27,2013-07-05,144858.86
72620,27,2013-07-12,59662.355
72621,27,2013-07-19,72845.78
72622,27,2013-07-26,127638.92
72623,27,2012-11-02,25546.104
72624,27,2012-11-09,24718.693
72625,27,2012-11-16,11299.18
72626,27,2012-11-23,22835.004
72627,27,2012-11-30,86341.84
72628,27,2012-12-07,47491.89
72629,27,2012-12-14,47994.383
72630,27,2012-12-21,22502.76
72631,27,2012-12-28,6505.635
72632,27,2013-01-04,35021.57
72633,27,2013-01-11,43620.848
72634,27,2013-01-18,33818.99
72635,27,2013-01-25,37037.895
72636,27,2013-02-01,20802.625
72637,27,2013-02-08,4515.9023
72638,27,2013-02-15,56209.57
72639,27,2013-02-22,26587.076
72640,27,2013-03-01,27120.504
72641,27,2013-03-08,18122.523
72642,27,2013-03-15,572.1247
72643,27,2013-03-22,11090.638
72644,27,2013-03-29,7066.568
72645,27,2013-04-05,16964.537
72646,27,2013-04-12,37134.348
72647,27,2013-04-19,10792.447
72648,27,2013-04-26,12560.342
72649,27,2013-05-03,10148.286
72650,27,2013-05-10,1813.5348
72651,27,2013-05-17,591.81757
72652,27,2013-05-24,7736.807
72653,27,2013-05-31,6160.968
72654,27,2013-06-07,5438.126
72655,27,2013-06-14,8371.719
72656,27,2013-06-21,10104.969
72657,27,2013-06-28,18382.348
72658,27,2013-07-05,3087.11
72659,27,2013-07-12,935.2698
72660,27,2013-07-19,2480.3247
72661,27,2013-07-26,39037.508
72662,27,2012-11-02,65863.13
72663,27,2012-11-09,1733.995
72664,27,2012-11-16,9733.565
72665,27,2012-11-23,4460.7847
72666,27,2012-11-30,37410.902
72667,27,2012-12-07,10924.5625
72668,27,2012-12-14,2633.6833
72669,27,2012-12-21,2090.2632
72670,27,2012-12-28,45.321407
72671,27,2013-01-04,9030.982
72672,27,2013-01-11,1892.6154
72673,27,2013-01-18,1024.5745
72674,27,2013-01-25,356.50076
72675,27,2013-02-01,102.28185
72676,27,2013-02-08,9235.784
72677,27,2013-02-15,10252.813
72678,27,2013-02-22,64186.508
72679,27,2013-03-01,27324.203
72680,27,2013-03-08,38049.77
72681,27,2013-03-15,27149.41
72682,27,2013-03-22,31124.605
72683,27,2013-03-29,26625.594
72684,27,2013-04-05,8769.401
72685,27,2013-04-12,4280.3325
72686,27,2013-04-19,17678.717
72687,27,2013-04-26,93555.83
72688,27,2013-05-03,67785.79
72689,27,2013-05-10,141473.36
72690,27,2013-05-17,55201.637
72691,27,2013-05-24,69458.99
72692,27,2013-05-31,128814.96
72693,27,2013-06-07,24229.754
72694,27,2013-06-14,22952.297
72695,27,2013-06-21,11152.371
72696,27,2013-06-28,353.831
72697,27,2013-07-05,23258.326
72698,27,2013-07-12,87564.234
72699,27,2013-07-19,59863.15
72700,27,2013-07-26,48952.957
72701,27,2012-11-02,22467.697
72702,27,2012-11-09,6707.0
72703,27,2012-11-16,35848.344
72704,27,2012-11-23,44333.363
72705,27,2012-11-30,32958.355
72706,27,2012-12-07,36095.35
72707,27,2012-12-14,20273.207
72708,27,2012-12-21,4608.6377
72709,27,2012-12-28,57401.48
72710,27,2013-01-04,27150.861
72711,27,2013-01-11,27309.588
72712,27,2013-01-18,18475.166
72713,27,2013-01-25,593.31287
72714,27,2013-02-01,11405.112
72715,27,2013-02-08,7097.4917
72716,27,2013-02-15,17453.54
72717,27,2013-02-22,38367.375
72718,27,2013-03-01,12350.298
72719,27,2013-03-08,13100.364
72720,27,2013-03-15,10584.612
72721,27,2013-03-22,1889.2946
72722,27,2013-03-29,631.5797
72723,27,2013-04-05,7989.203
72724,27,2013-04-12,6388.1514
72725,27,2013-04-19,5823.7666
72726,27,2013-04-26,8206.119
72727,27,2013-05-03,11179.6455
72728,27,2013-05-10,18438.307
72729,27,2013-05-17,3227.885
72730,27,2013-05-24,916.5314
72731,27,2013-05-31,2605.9128
72732,27,2013-06-07,41133.14
72733,27,2013-06-14,69398.8
72734,27,2013-06-21,2118.105
72735,27,2013-06-28,10137.896
72736,27,2013-07-05,4690.79
72737,27,2013-07-12,38924.344
72738,27,2013-07-19,11815.844
72739,27,2013-07-26,2918.3894
72740,27,2012-11-02,2218.338
72741,27,2012-11-09,45.034416
72742,27,2012-11-16,9831.637
72743,27,2012-11-23,1856.5165
72744,27,2012-12-07,996.6164
72745,27,2012-12-14,350.50742
72746,27,2012-12-21,98.63817
72747,27,2012-12-28,9240.921
72748,27,2013-01-04,10594.43
72749,27,2013-02-01,63926.875
72750,27,2013-02-08,27448.92
72751,27,2013-02-15,37719.973
72752,27,2013-02-22,27260.25
72753,27,2013-03-29,31361.727
72754,27,2013-04-05,27657.564
72755,27,2013-04-12,8346.095
72756,27,2013-04-19,4390.7563
72757,27,2013-04-26,18134.713
72758,27,2013-05-03,92902.07
72759,27,2013-05-10,64469.2
72760,27,2013-05-17,142854.36
72761,27,2013-05-24,52651.324
72762,27,2013-05-31,70110.336
72763,27,2013-06-14,131102.33
72764,27,2013-06-21,25146.434
72765,27,2013-07-05,22728.389
72766,27,2013-07-19,11205.02
72767,27,2013-07-26,242.16763
72768,28,2012-11-02,21634.484
72769,28,2012-11-09,57716.844
72770,28,2012-11-16,9597.115
72771,28,2012-11-23,29257.656
72772,28,2012-11-30,33180.7
72773,28,2012-12-07,5123.25
72774,28,2012-12-14,27893.64
72775,28,2012-12-21,34036.945
72776,28,2012-12-28,15385.574
72777,28,2013-01-04,21969.85
72778,28,2013-01-11,14560.743
72779,28,2013-01-18,3111.3867
72780,28,2013-01-25,40320.766
72781,28,2013-02-01,15936.357
72782,28,2013-02-08,3119.7417
72783,28,2013-02-15,9737.772
72784,28,2013-02-22,20172.297
72785,28,2013-03-01,1634.437
72786,28,2013-03-08,5383.6504
72787,28,2013-03-15,5480.6914
72788,28,2013-03-22,10062.469
72789,28,2013-03-29,32234.209
72790,28,2013-04-05,8722.903
72791,28,2013-04-12,14527.937
72792,28,2013-04-19,12645.926
72793,28,2013-04-26,1626.8412
72794,28,2013-05-03,776.8174
72795,28,2013-05-10,6110.1177
72796,28,2013-05-17,2913.342
72797,28,2013-05-24,2449.4644
72798,28,2013-05-31,7365.3555
72799,28,2013-06-07,9066.471
72800,28,2013-06-14,16976.967
72801,28,2013-06-21,2571.824
72802,28,2013-06-28,2230.853
72803,28,2013-07-05,2297.1562
72804,28,2013-07-12,53634.223
72805,28,2013-07-19,49666.617
72806,28,2013-07-26,1497.7355
72807,28,2012-11-02,6462.503
72808,28,2012-11-09,4824.5312
72809,28,2012-11-16,16.75747
72810,28,2012-11-23,19313.13
72811,28,2012-11-30,9972.486
72812,28,2012-12-07,2739.9124
72813,28,2012-12-14,94.718025
72814,28,2012-12-21,17242.03
72815,28,2012-12-28,45.192814
72816,28,2013-01-04,3475.4258
72817,28,2013-01-11,1447.5273
72818,28,2013-01-18,958.68744
72819,28,2013-01-25,5436.114
72820,28,2013-02-01,6430.701
72821,28,2013-02-08,50944.098
72822,28,2013-02-15,12920.873
72823,28,2013-02-22,44902.1
72824,28,2013-03-01,20054.21
72825,28,2013-03-08,23488.127
72826,28,2013-03-15,20155.932
72827,28,2013-03-22,7178.9478
72828,28,2013-03-29,1608.9346
72829,28,2013-04-05,12865.807
72830,28,2013-04-12,70192.96
72831,28,2013-04-19,60099.0
72832,28,2013-04-26,111152.734
72833,28,2013-05-03,51977.15
72834,28,2013-05-10,34122.684
72835,28,2013-05-17,96079.29
72836,28,2013-05-24,21548.799
72837,28,2013-05-31,26183.379
72838,28,2013-06-07,11545.718
72839,28,2013-06-14,61.29747
72840,28,2013-06-21,20518.395
72841,28,2013-06-28,55522.652
72842,28,2013-07-05,9116.583
72843,28,2013-07-12,28263.37
72844,28,2013-07-19,31428.887
72845,28,2013-07-26,4731.459
72846,28,2012-11-02,27561.113
72847,28,2012-11-09,33576.863
72848,28,2012-11-16,14613.526
72849,28,2012-11-23,20834.95
72850,28,2012-11-30,13801.792
72851,28,2012-12-07,2979.4578
72852,28,2012-12-14,38133.652
72853,28,2012-12-21,19077.031
72854,28,2012-12-28,3082.2104
72855,28,2013-01-04,9481.3955
72856,28,2013-01-11,14734.753
72857,28,2013-01-18,1231.1814
72858,28,2013-01-25,4829.1216
72859,28,2013-02-01,5047.7188
72860,28,2013-02-08,10313.661
72861,28,2013-02-15,33276.37
72862,28,2013-02-22,9046.923
72863,28,2013-03-01,15067.565
72864,28,2013-03-08,13014.957
72865,28,2013-03-15,1688.6162
72866,28,2013-03-22,811.2631
72867,28,2013-03-29,6560.045
72868,28,2013-04-05,2953.4207
72869,28,2013-04-12,2348.671
72870,28,2013-04-19,7566.4614
72871,28,2013-04-26,8637.736
72872,28,2013-05-03,16101.954
72873,28,2013-05-10,2692.7659
72874,28,2013-05-17,2502.049
72875,28,2013-05-24,2140.0103
72876,28,2013-05-31,48695.695
72877,28,2013-06-07,45062.633
72878,28,2013-06-14,1402.2521
72879,28,2013-06-21,6135.019
72880,28,2013-06-28,4518.729
72881,28,2013-07-05,23.392294
72882,28,2013-07-12,18932.32
72883,28,2013-07-19,12015.516
72884,28,2013-07-26,2738.79
72885,28,2012-11-02,62.55196
72886,28,2012-11-09,12761.55
72887,28,2012-11-16,56.45144
72888,28,2012-11-23,3810.1548
72889,28,2012-11-30,1493.9818
72890,28,2012-12-07,810.8221
72891,28,2012-12-14,5248.867
72892,28,2012-12-21,5915.9673
72893,28,2012-12-28,41873.055
72894,28,2013-01-04,12171.548
72895,28,2013-01-11,38328.17
72896,28,2013-01-18,19497.926
72897,28,2013-01-25,22114.037
72898,28,2013-02-01,19146.367
72899,28,2013-02-08,6133.3047
72900,28,2013-02-15,1543.161
72901,28,2013-02-22,11230.986
72902,28,2013-03-01,69734.77
72903,28,2013-03-08,60800.25
72904,28,2013-03-15,114927.586
72905,28,2013-03-22,51075.156
72906,28,2013-03-29,33210.81
72907,28,2013-04-05,93066.125
72908,28,2013-04-12,22079.959
72909,28,2013-04-19,25453.494
72910,28,2013-04-26,11672.583
72911,28,2013-05-03,24.30662
72912,28,2013-05-10,16487.002
72913,28,2013-05-17,52411.652
72914,28,2013-05-24,8465.229
72915,28,2013-05-31,26761.922
72916,28,2013-06-07,31631.832
72917,28,2013-06-14,4449.6797
72918,28,2013-06-21,27444.365
72919,28,2013-06-28,32194.943
72920,28,2013-07-05,13595.059
72921,28,2013-07-12,19236.914
72922,28,2013-07-19,11957.976
72923,28,2013-07-26,2911.9026
72924,28,2012-11-02,34495.17
72925,28,2012-11-09,17893.723
72926,28,2012-11-16,2777.5159
72927,28,2012-11-23,8991.919
72928,28,2012-11-30,14077.236
72929,28,2012-12-07,1627.8755
72930,28,2012-12-14,4744.923
72931,28,2012-12-21,4817.091
72932,28,2012-12-28,9569.512
72933,28,2013-01-04,30792.654
72934,28,2013-01-11,8384.464
72935,28,2013-01-18,13931.145
72936,28,2013-01-25,12268.317
72937,28,2013-02-01,1618.7236
72938,28,2013-02-08,789.3198
72939,28,2013-02-15,6173.7627
72940,28,2013-02-22,2650.3555
72941,28,2013-03-01,2111.5088
72942,28,2013-03-08,7370.76
72943,28,2013-03-15,8152.159
72944,28,2013-03-22,15664.108
72945,28,2013-03-29,2477.4324
72946,28,2013-04-05,1968.6824
72947,28,2013-04-12,1989.6475
72948,28,2013-04-19,47515.086
72949,28,2013-04-26,43844.69
72950,28,2013-05-03,1402.7566
72951,28,2013-05-10,6130.9536
72952,28,2013-05-17,4674.09
72953,28,2013-05-24,18320.967
72954,28,2013-05-31,11282.973
72955,28,2013-06-07,2592.8647
72956,28,2013-06-14,58.258327
72957,28,2013-06-21,12587.409
72958,28,2013-06-28,58.07827
72959,28,2013-07-05,3308.4995
72960,28,2013-07-12,1961.1923
72961,28,2013-07-19,834.08563
72962,28,2013-07-26,5599.683
72963,28,2012-11-02,5964.1206
72964,28,2012-11-09,44559.164
72965,28,2012-11-16,12117.422
72966,28,2012-11-23,36587.918
72967,28,2012-11-30,18097.514
72968,28,2012-12-07,20119.92
72969,28,2012-12-14,17946.824
72970,28,2012-12-21,4748.8936
72971,28,2012-12-28,1471.4261
72972,28,2013-01-04,10187.213
72973,28,2013-01-11,59642.957
72974,28,2013-01-18,49864.77
72975,28,2013-01-25,94864.25
72976,28,2013-02-01,40983.09
72977,28,2013-02-08,32608.371
72978,28,2013-02-15,82939.37
72979,28,2013-02-22,20554.412
72980,28,2013-03-01,22101.217
72981,28,2013-03-08,11008.5625
72982,28,2013-03-15,2.129819
72983,28,2013-03-22,23612.715
72984,28,2013-03-29,59505.18
72985,28,2013-04-05,11543.493
72986,28,2013-04-12,32963.76
72987,28,2013-04-19,87338.72
72988,28,2013-04-26,20612.736
72989,28,2013-05-03,87243.15
72990,28,2013-05-10,34718.777
72991,28,2013-05-17,20401.959
72992,28,2013-05-24,22463.027
72993,28,2013-05-31,16565.398
72994,28,2013-06-07,3070.2166
72995,28,2013-06-14,39519.383
72996,28,2013-06-21,41786.61
72997,28,2013-06-28,3780.1536
72998,28,2013-07-05,14722.195
72999,28,2013-07-12,27287.744
73000,28,2013-07-19,1864.9554
73001,28,2013-07-26,7649.475
73002,28,2012-11-02,6943.8228
73003,28,2012-11-09,17332.113
73004,28,2012-11-16,45103.863
73005,28,2012-11-23,14344.407
73006,28,2012-11-30,18240.73
73007,28,2012-12-07,17943.162
73008,28,2012-12-14,2942.9158
73009,28,2012-12-21,942.49066
73010,28,2012-12-28,10248.043
73011,28,2013-01-04,3528.3904
73012,28,2013-01-11,2998.6484
73013,28,2013-01-18,11985.677
73014,28,2013-01-25,14585.803
73015,28,2013-02-01,20824.242
73016,28,2013-02-08,2851.288
73017,28,2013-02-15,2769.3308
73018,28,2013-02-22,2065.7375
73019,28,2013-03-01,42828.066
73020,28,2013-03-08,38700.363
73021,28,2013-03-15,1749.438
73022,28,2013-03-22,6105.7485
73023,28,2013-03-29,6660.3926
73024,28,2013-04-05,21794.525
73025,28,2013-04-12,9648.116
73026,28,2013-04-19,3949.6157
73027,28,2013-04-26,71.28184
73028,28,2013-05-03,29091.133
73029,28,2013-05-10,324.36554
73030,28,2013-05-17,2795.8613
73031,28,2013-05-24,701.25964
73032,28,2013-05-31,5081.0605
73033,28,2013-06-07,11572.209
73034,28,2013-06-14,258313.5
73035,28,2013-06-21,23117.346
73036,28,2013-06-28,39326.734
73037,28,2013-07-05,17895.771
73038,28,2013-07-12,20719.09
73039,28,2013-07-19,20376.893
73040,28,2013-07-26,5004.604
73041,28,2012-11-02,1505.8666
73042,28,2012-11-09,11721.592
73043,28,2012-11-16,67213.64
73044,28,2012-11-23,48952.4
73045,28,2012-11-30,114867.54
73046,28,2012-12-07,47544.008
73047,28,2012-12-14,38308.473
73048,28,2012-12-21,85554.31
73049,28,2012-12-28,32265.12
73050,28,2013-01-04,22369.857
73051,28,2013-01-11,15733.581
73052,28,2013-01-18,5.19942
73053,28,2013-01-25,24679.684
73054,28,2013-02-01,52584.734
73055,28,2013-02-08,9900.555
73056,28,2013-02-15,27752.05
73057,28,2013-02-22,53382.945
73058,28,2013-03-01,15093.238
73059,28,2013-03-08,67858.945
73060,28,2013-03-15,33497.19
73061,28,2013-03-22,16820.088
73062,28,2013-03-29,19026.047
73063,28,2013-04-05,14835.421
73064,28,2013-04-12,2713.8223
73065,28,2013-04-19,36006.574
73066,28,2013-04-26,32989.8
73067,28,2013-05-03,3023.389
73068,28,2013-05-10,11650.683
73069,28,2013-05-17,33793.582
73070,28,2013-05-24,1869.4835
73071,28,2013-05-31,5751.7183
73072,28,2013-06-07,5868.37
73073,28,2013-06-14,14038.903
73074,28,2013-06-21,40627.324
73075,28,2013-06-28,12040.455
73076,28,2013-07-05,16625.416
73077,28,2013-07-12,15356.753
73078,28,2013-07-19,2497.2712
73079,28,2013-07-26,934.3867
73080,28,2012-11-02,8245.222
73081,28,2012-11-09,3270.1519
73082,28,2012-11-16,2894.2993
73083,28,2012-11-23,11263.618
73084,28,2012-11-30,11704.9795
73085,28,2012-12-07,19100.15
73086,28,2012-12-14,2631.8623
73087,28,2012-12-21,2519.3628
73088,28,2012-12-28,2167.935
73089,28,2013-01-04,50714.86
73090,28,2013-01-11,45341.027
73091,28,2013-01-18,1450.9476
73092,28,2013-01-25,6087.1987
73093,28,2013-02-01,6559.901
73094,28,2013-02-08,22891.217
73095,28,2013-02-15,9683.794
73096,28,2013-02-22,3233.5652
73097,28,2013-03-01,76.50362
73098,28,2013-03-08,27115.875
73099,28,2013-03-15,205.51672
73100,28,2013-03-22,5345.544
73101,28,2013-03-29,817.2447
73102,28,2013-04-05,6589.6074
73103,28,2013-04-12,6807.647
73104,28,2013-04-19,88424.15
73105,28,2013-04-26,13293.817
73106,28,2013-05-03,38160.43
73107,28,2013-05-10,18586.508
73108,28,2013-05-17,21239.602
73109,28,2013-05-24,21856.807
73110,28,2013-05-31,4821.458
73111,28,2013-06-07,1902.3542
73112,28,2013-06-14,11407.646
73113,28,2013-06-21,60479.457
73114,28,2013-06-28,45578.566
73115,28,2013-07-05,92531.94
73116,28,2013-07-12,38654.145
73117,28,2013-07-19,34550.387
73118,28,2013-07-26,82060.3
73119,28,2012-11-02,28828.283
73120,28,2012-11-09,22777.67
73121,28,2012-11-16,13501.442
73122,28,2012-11-23,29799.072
73123,28,2012-11-30,55245.72
73124,28,2012-12-07,11167.741
73125,28,2012-12-14,28434.97
73126,28,2012-12-21,48802.113
73127,28,2012-12-28,5273.8794
73128,28,2013-01-04,59373.33
73129,28,2013-01-11,32913.5
73130,28,2013-01-18,13524.06
73131,28,2013-01-25,19984.693
73132,28,2013-02-01,16386.875
73133,28,2013-02-08,2708.9849
73134,28,2013-02-15,37601.77
73135,28,2013-02-22,23364.598
73136,28,2013-03-01,2942.0835
73137,28,2013-03-08,11398.576
73138,28,2013-03-15,38377.51
73139,28,2013-03-22,1424.0897
73140,28,2013-03-29,5455.4214
73141,28,2013-04-05,6484.089
73142,28,2013-04-12,11947.704
73143,28,2013-04-19,36916.406
73144,28,2013-04-26,11369.706
73145,28,2013-05-03,15730.265
73146,28,2013-05-10,14635.271
73147,28,2013-05-17,2546.7747
73148,28,2013-05-24,903.7832
73149,28,2013-05-31,6716.2314
73150,28,2013-06-07,2754.1377
73151,28,2013-06-14,2848.5735
73152,28,2013-06-21,10320.707
73153,28,2013-06-28,11046.162
73154,28,2013-07-05,17337.934
73155,28,2013-07-12,2866.8284
73156,28,2013-07-19,2715.9927
73157,28,2013-07-26,2352.4634
73158,28,2012-11-02,54396.51
73159,28,2012-11-09,49313.152
73160,28,2012-11-16,1567.3928
73161,28,2012-11-23,6103.9375
73162,28,2012-11-30,6341.769
73163,28,2012-12-07,23288.803
73164,28,2012-12-14,10963.56
73165,28,2012-12-21,3136.6863
73166,28,2012-12-28,88.264244
73167,28,2013-01-04,17504.516
73168,28,2013-01-11,176.30658
73169,28,2013-01-18,5450.1787
73170,28,2013-01-25,1065.0387
73171,28,2013-02-01,8248.872
73172,28,2013-02-08,6678.2104
73173,28,2013-02-15,50340.68
73174,28,2013-02-22,11046.763
73175,28,2013-03-01,46921.844
73176,28,2013-03-08,21221.58
73177,28,2013-03-15,24590.053
73178,28,2013-03-22,24919.652
73179,28,2013-03-29,7820.115
73180,28,2013-04-05,2756.435
73181,28,2013-04-12,13168.975
73182,28,2013-04-19,80427.13
73183,28,2013-04-26,74155.57
73184,28,2013-05-03,140952.58
73185,28,2013-05-10,58216.316
73186,28,2013-05-17,37451.383
73187,28,2013-05-24,100518.734
73188,28,2013-05-31,23037.19
73189,28,2013-06-07,28099.1
73190,28,2013-06-14,12942.481
73191,28,2013-06-21,3.8229637
73192,28,2013-06-28,39688.746
73193,28,2013-07-05,57017.49
73194,28,2013-07-12,11914.25
73195,28,2013-07-19,28424.479
73196,28,2013-07-26,60472.19
73197,28,2012-11-02,7671.599
73198,28,2012-11-09,88006.445
73199,28,2012-11-16,34045.938
73200,28,2012-11-23,13703.301
73201,28,2012-11-30,18044.344
73202,28,2012-12-07,14353.042
73203,28,2012-12-14,2346.9138
73204,28,2012-12-21,34616.02
73205,28,2012-12-28,26731.62
73206,28,2013-01-04,1889.0612
73207,28,2013-01-11,12031.397
73208,28,2013-01-18,31495.83
73209,28,2013-01-25,1891.4591
73210,28,2013-02-01,4708.713
73211,28,2013-02-08,6155.2646
73212,28,2013-02-15,13375.045
73213,28,2013-02-22,40651.043
73214,28,2013-03-01,12259.089
73215,28,2013-03-08,16287.934
73216,28,2013-03-15,15125.907
73217,28,2013-03-22,2747.3108
73218,28,2013-03-29,878.16925
73219,28,2013-04-05,8388.407
73220,28,2013-04-12,3137.2817
73221,28,2013-04-19,3375.921
73222,28,2013-04-26,13771.838
73223,28,2013-05-03,13214.886
73224,28,2013-05-10,18111.361
73225,28,2013-05-17,2668.065
73226,28,2013-05-24,2598.1316
73227,28,2013-05-31,1889.4938
73228,28,2013-06-07,51147.637
73229,28,2013-06-14,47606.44
73230,28,2013-06-21,2017.7981
73231,28,2013-06-28,5691.045
73232,28,2013-07-05,6713.368
73233,28,2013-07-12,24.350075
73234,28,2013-07-19,30249.887
73235,28,2013-07-26,10819.161
73236,28,2012-11-02,2917.372
73237,28,2012-11-09,86.054276
73238,28,2012-11-16,20327.396
73239,28,2012-11-23,778.76697
73240,28,2012-11-30,3904.2263
73241,28,2012-12-07,8109.197
73242,28,2012-12-14,1219.9467
73243,28,2012-12-21,10755.558
73244,28,2012-12-28,6936.376
73245,28,2013-01-04,57102.926
73246,28,2013-01-11,12054.703
73247,28,2013-01-18,40198.094
73248,28,2013-01-25,17985.67
73249,28,2013-02-01,20349.238
73250,28,2013-02-08,30818.979
73251,28,2013-02-15,5099.72
73252,28,2013-02-22,2982.1592
73253,28,2013-03-01,11087.274
73254,28,2013-03-08,62936.305
73255,28,2013-03-15,51552.688
73256,28,2013-03-22,96605.67
73257,28,2013-03-29,40640.31
73258,28,2013-04-05,33585.316
73259,28,2013-04-12,79824.375
73260,28,2013-04-19,24034.357
73261,28,2013-04-26,24479.795
73262,28,2013-05-03,14463.856
73263,28,2013-05-10,5.7942023
